year,county,cause,sex,age_code,N
110,3105,39,1,23,4
110,3105,39,1,24,3
110,3105,39,1,25,2
110,3105,39,2,10,1
110,3105,39,2,11,1
110,3105,39,2,17,2
110,3105,39,2,18,1
110,3105,39,2,19,2
110,3105,39,2,20,6
110,3105,39,2,21,3
110,3105,39,2,23,5
110,3105,40,1,10,1
110,3105,40,1,11,2
110,3105,40,1,12,1
110,3105,40,1,13,3
110,3105,40,1,14,3
110,3105,40,1,15,1
110,3105,40,1,16,1
110,3105,40,1,17,1
110,3105,40,1,19,4
110,3105,40,1,21,3
110,3105,40,2,09,1
110,3105,40,2,10,1
110,3105,40,2,13,1
110,3105,40,2,14,1
110,3105,40,2,15,2
110,3105,40,2,16,1
110,3105,40,2,19,2
110,3105,40,2,20,1
110,3105,40,2,22,1
110,3105,40,2,23,1
110,3105,41,1,09,1
110,3105,42,1,02,1
110,3105,42,1,10,1
110,3105,42,1,11,2
110,3105,42,1,13,2
110,3105,42,1,14,4
110,3105,42,1,16,7
110,3105,42,1,17,6
110,3105,42,1,18,8
110,3105,42,1,19,11
110,3105,42,1,20,15
110,3105,42,1,21,9
110,3105,42,1,22,17
110,3105,42,1,23,20
110,3105,42,1,24,24
110,3105,42,1,25,6
110,3105,42,1,26,4
110,3105,42,2,10,1
110,3105,42,2,11,1
110,3105,42,2,16,2
110,3105,42,2,17,4
110,3105,42,2,18,9
110,3105,42,2,19,8
110,3105,42,2,20,3
110,3105,42,2,21,14
110,3105,42,2,22,13
110,3105,42,2,23,16
110,3105,42,2,24,29
110,3105,42,2,25,11
110,3105,42,2,26,3
110,3106,02,1,22,1
110,3106,02,1,24,1
110,3106,02,1,25,2
110,3106,02,2,22,1
110,3106,02,2,24,1
110,3106,03,1,15,2
110,3106,03,1,17,1
110,3106,03,1,18,3
110,3106,03,1,19,2
110,3106,03,1,20,1
110,3106,03,1,21,3
110,3106,03,1,22,2
110,3106,03,1,23,1
110,3106,03,1,24,1
110,3106,03,1,25,1
110,3106,03,2,19,2
110,3106,03,2,20,4
110,3106,03,2,22,3
110,3106,03,2,23,4
110,3106,03,2,24,1
110,3106,03,2,25,1
110,3106,04,1,16,1
110,3106,04,2,19,1
110,3106,05,1,13,1
110,3106,06,1,11,2
110,3106,06,1,12,3
110,3106,06,1,13,6
110,3106,06,1,14,10
110,3106,06,1,15,17
110,3106,06,1,16,20
110,3106,06,1,17,33
110,3106,06,1,18,48
110,3106,06,1,19,78
110,3106,06,1,20,60
110,3106,06,1,21,49
110,3106,06,1,22,40
110,3106,06,1,23,17
110,3106,06,1,24,17
110,3106,06,1,25,5
110,3106,06,2,11,2
110,3106,06,2,13,2
110,3106,06,2,14,10
110,3106,06,2,15,14
110,3106,06,2,16,12
110,3106,06,2,17,28
110,3106,06,2,18,43
110,3106,06,2,19,47
110,3106,06,2,20,35
110,3106,06,2,21,32
110,3106,06,2,22,27
110,3106,06,2,23,15
110,3106,06,2,24,7
110,3106,06,2,25,1
110,3106,07,1,01,1
110,3106,07,1,16,1
110,3106,07,1,17,1
110,3106,07,1,19,2
110,3106,07,1,20,4
110,3106,07,1,21,1
110,3106,07,1,23,3
110,3106,07,1,24,1
110,3106,07,2,12,1
110,3106,07,2,18,2
110,3106,07,2,20,1
110,3106,07,2,22,1
110,3106,07,2,23,1
110,3106,07,2,24,2
110,3106,08,1,13,1
110,3106,08,1,19,1
110,3106,08,1,21,1
110,3106,08,1,24,1
110,3106,08,2,22,1
110,3106,08,2,25,1
110,3106,09,1,12,2
110,3106,09,1,13,1
110,3106,09,1,14,1
110,3106,09,1,15,2
110,3106,09,1,16,4
110,3106,09,1,17,6
110,3106,09,1,18,12
110,3106,09,1,19,18
110,3106,09,1,20,13
110,3106,09,1,21,15
110,3106,09,1,22,9
110,3106,09,1,23,6
110,3106,09,1,24,1
110,3106,09,1,25,2
110,3106,09,1,26,1
110,3106,09,2,12,1
110,3106,09,2,13,1
110,3106,09,2,14,1
110,3106,09,2,15,1
110,3106,09,2,16,2
110,3106,09,2,17,3
110,3106,09,2,18,2
110,3106,09,2,19,12
110,3106,09,2,20,7
110,3106,09,2,21,9
110,3106,09,2,22,15
110,3106,09,2,23,15
110,3106,09,2,24,6
110,3106,09,2,25,2
110,3106,10,1,20,1
110,3106,10,1,21,1
110,3106,10,1,23,6
110,3106,10,1,24,3
110,3106,10,1,25,1
110,3106,10,2,20,1
110,3106,10,2,22,4
110,3106,10,2,23,4
110,3106,10,2,24,3
110,3106,10,2,25,2
110,3106,10,2,26,3
110,3106,12,1,18,1
110,3106,13,1,18,2
110,3106,13,1,22,4
110,3106,13,1,23,1
110,3106,13,2,19,1
110,3106,13,2,20,1
110,3106,13,2,21,1
110,3106,13,2,22,3
110,3106,13,2,23,2
110,3106,14,2,21,1
110,3106,15,1,14,1
110,3106,15,1,15,2
110,3106,15,1,17,2
110,3106,15,1,18,1
110,3106,15,1,19,4
110,3106,15,1,20,5
110,3106,15,1,21,3
110,3106,15,1,22,6
110,3106,15,1,23,4
110,3106,15,1,24,2
110,3106,15,1,26,1
110,3106,15,2,15,1
110,3106,15,2,16,1
110,3106,15,2,18,1
110,3106,15,2,20,2
110,3106,15,2,21,1
110,3106,15,2,22,2
110,3106,15,2,23,8
110,3106,15,2,24,2
110,3106,15,2,25,5
110,3106,16,1,10,1
110,3106,16,1,12,2
110,3106,16,1,13,3
110,3106,16,1,14,8
110,3106,16,1,15,9
110,3106,16,1,16,12
110,3106,16,1,17,18
110,3106,16,1,18,27
110,3106,16,1,19,16
110,3106,16,1,20,24
110,3106,16,1,21,18
110,3106,16,1,22,16
110,3106,16,1,23,15
110,3106,16,1,24,11
110,3106,16,1,25,4
110,3106,16,2,12,1
110,3106,16,2,13,4
110,3106,16,2,14,2
110,3106,16,2,15,4
110,3106,16,2,16,7
110,3106,16,2,17,4
110,3106,16,2,18,4
110,3106,16,2,19,10
110,3106,16,2,20,13
110,3106,16,2,21,16
110,3106,16,2,22,18
110,3106,16,2,23,21
110,3106,16,2,24,14
110,3106,16,2,25,9
110,3106,16,2,26,2
110,3106,17,1,14,4
110,3106,17,1,15,4
110,3106,17,1,16,7
110,3106,17,1,17,6
110,3106,17,1,18,13
110,3106,17,1,19,15
110,3106,17,1,20,11
110,3106,17,1,21,11
110,3106,17,1,22,15
110,3106,17,1,23,8
110,3106,17,1,24,6
110,3106,17,1,25,1
110,3106,17,1,26,2
110,3106,17,2,13,1
110,3106,17,2,14,1
110,3106,17,2,15,1
110,3106,17,2,16,3
110,3106,17,2,17,1
110,3106,17,2,18,5
110,3106,17,2,19,8
110,3106,17,2,20,8
110,3106,17,2,21,9
110,3106,17,2,22,14
110,3106,17,2,23,9
110,3106,17,2,24,7
110,3106,19,1,14,1
110,3106,19,1,18,1
110,3106,19,1,19,2
110,3106,19,1,21,2
110,3106,19,1,22,2
110,3106,19,2,13,1
110,3106,19,2,18,1
110,3106,19,2,19,2
110,3106,19,2,20,1
110,3106,19,2,22,3
110,3106,19,2,23,1
110,3106,21,1,15,2
110,3106,21,1,16,3
110,3106,21,1,17,4
110,3106,21,1,18,5
110,3106,21,1,19,1
110,3106,21,1,20,12
110,3106,21,1,21,14
110,3106,21,1,22,9
110,3106,21,1,23,18
110,3106,21,1,24,13
110,3106,21,1,25,3
110,3106,21,2,07,1
110,3106,21,2,16,1
110,3106,21,2,17,1
110,3106,21,2,18,3
110,3106,21,2,19,7
110,3106,21,2,20,8
110,3106,21,2,21,6
110,3106,21,2,22,6
110,3106,21,2,23,17
110,3106,21,2,24,10
110,3106,21,2,25,4
110,3106,23,1,14,1
110,3106,23,1,18,1
110,3106,23,1,19,5
110,3106,23,1,20,9
110,3106,23,1,21,4
110,3106,23,1,22,18
110,3106,23,1,23,6
110,3106,23,1,24,7
110,3106,23,1,25,3
110,3106,23,2,17,1
110,3106,23,2,18,2
110,3106,23,2,19,3
110,3106,23,2,20,1
110,3106,23,2,22,2
110,3106,23,2,23,6
110,3106,23,2,24,5
110,3106,23,2,25,2
110,3106,23,2,26,1
110,3106,25,1,19,1
110,3106,25,1,21,3
110,3106,25,1,22,1
110,3106,25,1,23,1
110,3106,25,1,24,4
110,3106,25,2,19,1
110,3106,25,2,21,1
110,3106,25,2,23,2
110,3106,25,2,24,1
110,3106,25,2,25,1
110,3106,26,1,17,1
110,3106,26,1,19,2
110,3106,26,1,21,1
110,3106,26,1,23,1
110,3106,26,1,24,1
110,3106,26,2,14,1
110,3106,26,2,19,1
110,3106,26,2,20,2
110,3106,26,2,22,2
110,3106,26,2,23,2
110,3106,27,1,23,1
110,3106,27,2,22,1
110,3106,28,1,14,2
110,3106,28,1,15,6
110,3106,28,1,16,2
110,3106,28,1,17,10
110,3106,28,1,18,2
110,3106,28,1,19,2
110,3106,28,1,20,4
110,3106,28,1,21,2
110,3106,28,1,22,1
110,3106,28,2,17,1
110,3106,28,2,19,4
110,3106,28,2,20,3
110,3106,28,2,21,1
110,3106,28,2,23,2
110,3106,28,2,24,1
110,3106,29,1,19,1
110,3106,29,1,23,1
110,3106,29,2,19,1
110,3106,29,2,23,1
110,3106,30,1,12,2
110,3106,30,1,19,1
110,3106,30,1,22,1
110,3106,30,1,23,1
110,3106,30,1,24,3
110,3106,30,1,25,1
110,3106,30,2,19,1
110,3106,30,2,22,2
110,3106,31,1,16,1
110,3106,31,1,18,2
110,3106,31,1,20,2
110,3106,31,1,22,1
110,3106,31,1,25,1
110,3106,31,2,09,1
110,3106,31,2,12,1
110,3106,31,2,15,1
110,3106,31,2,16,1
110,3106,31,2,17,1
110,3106,31,2,18,1
110,3106,31,2,20,1
110,3106,31,2,24,1
110,3106,32,1,07,1
110,3106,32,1,14,1
110,3106,32,1,18,3
110,3106,32,1,19,6
110,3106,32,1,20,6
110,3106,32,1,21,5
110,3106,32,1,22,5
110,3106,32,1,24,3
110,3106,32,1,25,2
110,3106,32,1,26,1
110,3106,32,2,14,1
110,3106,32,2,17,1
110,3106,32,2,18,4
110,3106,32,2,19,2
110,3106,32,2,20,3
110,3106,32,2,21,4
110,3106,32,2,22,7
110,3106,32,2,23,2
110,3106,32,2,24,3
110,3106,32,2,25,1
110,3106,34,1,01,4
110,3106,34,2,01,2
110,3106,35,1,01,1
110,3106,35,1,19,1
110,3106,35,2,01,2
110,3106,35,2,20,1
110,3106,36,1,23,2
110,3106,36,1,24,2
110,3106,36,2,23,1
110,3106,36,2,24,2
110,3106,38,1,18,3
110,3106,38,1,19,3
110,3106,38,1,20,5
110,3106,38,1,21,2
110,3106,38,1,22,1
110,3106,38,1,23,2
110,3106,38,2,13,1
110,3106,38,2,18,4
110,3106,38,2,19,1
110,3106,38,2,20,2
110,3106,38,2,21,1
110,3106,38,2,22,3
110,3106,38,2,23,2
110,3106,39,1,02,1
110,3106,39,1,08,1
110,3106,39,1,09,2
110,3106,39,1,10,2
110,3106,39,1,11,4
110,3106,39,1,12,3
110,3106,39,1,13,2
110,3106,39,1,14,3
110,3106,39,1,15,4
110,3106,39,1,16,5
110,3106,39,1,17,5
110,3106,39,1,18,3
110,3106,39,1,19,5
110,3106,39,1,20,5
110,3106,39,1,21,2
110,3106,39,1,22,2
110,3106,39,1,23,2
110,3106,39,1,24,2
110,3106,39,1,25,1
110,3106,39,2,07,1
110,3106,39,2,08,1
110,3106,39,2,09,1
110,3106,39,2,10,1
110,3106,39,2,11,2
110,3106,39,2,17,2
110,3106,39,2,18,1
110,3106,39,2,19,2
110,3106,39,2,20,1
110,3106,39,2,21,2
110,3106,39,2,22,1
110,3106,39,2,23,2
110,3106,39,2,24,1
110,3106,40,1,11,6
110,3106,40,1,12,5
110,3106,40,1,13,3
110,3106,40,1,15,2
110,3106,40,1,16,4
110,3106,40,1,17,3
110,3106,40,1,18,3
110,3106,40,1,19,4
110,3106,40,1,20,3
110,3106,40,1,22,3
110,3106,40,2,08,1
110,3106,40,2,10,1
110,3106,40,2,12,2
110,3106,40,2,13,1
110,3106,40,2,15,3
110,3106,40,2,17,1
110,3106,40,2,18,1
110,3106,40,2,19,1
110,3106,40,2,20,1
110,3106,40,2,21,1
110,3106,40,2,23,1
110,3106,41,1,16,1
110,3106,41,2,19,1
110,3106,41,2,21,1
110,3106,42,1,02,1
110,3106,42,1,08,1
110,3106,42,1,10,2
110,3106,42,1,12,1
110,3106,42,1,13,2
110,3106,42,1,14,5
110,3106,42,1,15,5
110,3106,42,1,16,7
110,3106,42,1,17,9
110,3106,42,1,18,15
110,3106,42,1,19,21
110,3106,42,1,20,15
110,3106,42,1,21,17
110,3106,42,1,22,19
110,3106,42,1,23,15
110,3106,42,1,24,11
110,3106,42,1,25,6
110,3106,42,2,02,1
110,3106,42,2,11,1
110,3106,42,2,12,1
110,3106,42,2,13,2
110,3106,42,2,14,3
110,3106,42,2,15,4
110,3106,42,2,16,3
110,3106,42,2,17,1
110,3106,42,2,18,6
110,3106,42,2,19,7
110,3106,42,2,20,12
110,3106,42,2,21,13
110,3106,42,2,22,15
110,3106,42,2,23,18
110,3106,42,2,24,13
110,3106,42,2,25,5
110,3107,02,1,18,1
110,3107,02,1,20,1
110,3107,02,1,21,1
110,3107,02,1,23,1
110,3107,03,1,14,1
110,3107,03,1,16,1
110,3107,03,1,17,1
110,3107,03,1,19,3
110,3107,03,1,20,2
110,3107,03,1,21,1
110,3107,03,1,24,1
110,3107,03,2,18,1
110,3107,03,2,20,1
110,3107,03,2,22,1
110,3107,04,1,14,1
110,3107,04,1,23,1
110,3107,05,1,22,1
110,3107,06,1,06,1
110,3107,06,1,10,1
110,3107,06,1,13,4
110,3107,06,1,14,5
110,3107,06,1,15,10
110,3107,06,1,16,13
110,3107,06,1,17,24
110,3107,06,1,18,32
110,3107,06,1,19,36
110,3107,06,1,20,28
110,3107,06,1,21,16
110,3107,06,1,22,16
110,3107,06,1,23,16
110,3107,06,1,24,3
110,3107,06,1,25,1
110,3107,06,2,13,3
110,3107,06,2,14,6
110,3107,06,2,15,6
110,3107,06,2,16,7
110,3107,06,2,17,11
110,3107,06,2,18,17
110,3107,06,2,19,26
110,3107,06,2,20,15
110,3107,06,2,21,9
110,3107,06,2,22,16
110,3107,06,2,23,4
110,3107,06,2,24,7
110,3107,06,2,26,1
110,3107,07,1,16,1
110,3107,07,1,18,1
110,3107,07,1,20,2
110,3107,07,1,23,2
110,3107,07,1,24,1
110,3107,07,2,15,1
110,3107,08,1,23,1
110,3107,08,2,13,1
110,3107,08,2,24,1
110,3107,09,1,13,2
110,3107,09,1,15,1
110,3107,09,1,16,2
110,3107,09,1,17,2
110,3107,09,1,18,6
110,3107,09,1,19,5
110,3107,09,1,20,4
110,3107,09,1,21,6
110,3107,09,1,22,4
110,3107,09,1,23,2
110,3107,09,2,14,1
110,3107,09,2,17,3
110,3107,09,2,18,1
110,3107,09,2,19,6
110,3107,09,2,20,8
110,3107,09,2,21,5
110,3107,09,2,22,6
110,3107,09,2,23,10
110,3107,09,2,24,4
110,3107,09,2,25,1
110,3107,09,2,26,1
110,3107,10,1,20,2
110,3107,10,1,23,1
110,3107,10,1,24,1
110,3107,10,1,25,1
110,3107,10,2,23,2
110,3107,10,2,24,1
110,3107,10,2,25,2
110,3107,11,1,19,1
110,3107,12,1,19,1
110,3107,13,1,20,1
110,3107,13,1,21,1
110,3107,13,2,22,1
110,3107,13,2,24,1
110,3107,13,2,25,1
110,3107,14,1,21,1
110,3107,15,1,12,1
110,3107,15,1,13,1
110,3107,15,1,15,1
110,3107,15,1,17,1
110,3107,15,1,18,1
110,3107,15,1,19,2
110,3107,15,1,20,2
110,3107,15,1,22,3
110,3107,15,1,23,4
110,3107,15,1,24,2
110,3107,15,1,25,1
110,3107,15,1,26,1
110,3107,15,2,10,1
110,3107,15,2,14,1
110,3107,15,2,20,2
110,3107,15,2,21,1
110,3107,15,2,22,4
110,3107,15,2,23,4
110,3107,15,2,24,3
110,3107,16,1,13,1
110,3107,16,1,14,8
110,3107,16,1,15,6
110,3107,16,1,16,9
110,3107,16,1,17,3
110,3107,16,1,18,14
110,3107,16,1,19,9
110,3107,16,1,20,8
110,3107,16,1,21,2
110,3107,16,1,22,14
110,3107,16,1,23,5
110,3107,16,1,24,4
110,3107,16,1,25,2
110,3107,16,1,26,1
110,3107,16,2,02,1
110,3107,16,2,13,1
110,3107,16,2,14,1
110,3107,16,2,16,2
110,3107,16,2,17,2
110,3107,16,2,18,4
110,3107,16,2,19,5
110,3107,16,2,20,1
110,3107,16,2,21,8
110,3107,16,2,22,5
110,3107,16,2,23,14
110,3107,16,2,24,5
110,3107,16,2,25,3
110,3107,16,2,26,2
110,3107,17,1,16,2
110,3107,17,1,17,4
110,3107,17,1,18,4
110,3107,17,1,19,3
110,3107,17,1,20,3
110,3107,17,1,21,8
110,3107,17,1,22,6
110,3107,17,1,23,5
110,3107,17,1,24,2
110,3107,17,1,25,2
110,3107,17,2,14,1
110,3107,17,2,16,1
110,3107,17,2,20,2
110,3107,17,2,21,5
110,3107,17,2,22,2
110,3107,17,2,23,7
110,3107,17,2,24,1
110,3107,17,2,26,1
110,3107,18,1,21,1
110,3107,19,1,17,2
110,3107,19,1,18,2
110,3107,19,2,17,1
110,3107,21,1,16,1
110,3107,21,1,17,1
110,3107,21,1,18,3
110,3107,21,1,19,4
110,3107,21,1,20,9
110,3107,21,1,21,9
110,3107,21,1,22,8
110,3107,21,1,23,10
110,3107,21,1,24,4
110,3107,21,1,25,1
110,3107,21,2,19,1
110,3107,21,2,20,4
110,3107,21,2,21,5
110,3107,21,2,22,8
110,3107,21,2,23,5
110,3107,21,2,24,5
110,3107,21,2,25,2
110,3107,23,1,13,1
110,3107,23,1,16,1
110,3107,23,1,17,2
110,3107,23,1,18,1
110,3107,23,1,19,4
110,3107,23,1,20,2
110,3107,23,1,21,3
110,3107,23,1,22,5
110,3107,23,1,23,3
110,3107,23,1,24,6
110,3107,23,2,20,2
110,3107,23,2,21,1
110,3107,23,2,22,1
110,3107,23,2,23,7
110,3107,23,2,24,1
110,3107,23,2,25,1
110,3107,24,1,18,1
110,3107,24,1,23,2
110,3107,25,1,21,3
110,3107,25,1,22,1
110,3107,25,1,23,3
110,3107,25,1,24,1
110,3107,25,2,22,1
110,3107,25,2,23,3
110,3107,25,2,24,1
110,3107,25,2,25,1
110,3107,26,1,22,1
110,3107,26,1,23,1
110,3107,28,1,14,2
110,3107,28,1,15,2
110,3107,28,1,16,5
110,3107,28,1,18,6
110,3107,28,1,20,2
110,3107,28,2,17,2
110,3107,28,2,20,2
110,3107,31,1,18,1
110,3107,31,1,19,2
110,3107,31,1,21,1
110,3107,31,1,25,1
110,3107,31,2,19,1
110,3107,31,2,22,1
110,3107,31,2,23,2
110,3107,31,2,24,1
110,3107,32,1,14,2
110,3107,32,1,17,2
110,3107,32,1,19,3
110,3107,32,1,20,2
110,3107,32,1,21,1
110,3107,32,1,22,1
110,3107,32,1,23,1
110,3107,32,1,25,1
110,3107,32,2,16,1
110,3107,32,2,17,2
110,3107,32,2,18,2
110,3107,32,2,19,1
110,3107,32,2,20,3
110,3107,32,2,21,1
110,3107,32,2,23,1
110,3107,32,2,24,4
110,3107,32,2,25,1
110,3107,33,2,14,1
110,3107,34,1,01,3
110,3107,34,1,02,1
110,3107,35,1,01,1
110,3107,35,2,01,1
110,3107,35,2,18,1
110,3107,35,2,24,1
110,3107,36,1,25,1
110,3107,36,2,23,1
110,3107,36,2,24,1
110,3107,36,2,25,1
110,3107,38,1,19,1
110,3107,38,1,20,3
110,3107,38,2,16,1
110,3107,38,2,18,1
110,3107,38,2,22,1
110,3107,39,1,10,1
110,3107,39,1,11,1
110,3107,39,1,12,2
110,3107,39,1,13,1
110,3107,39,1,14,2
110,3107,39,1,15,1
110,3107,39,1,16,1
110,3107,39,1,17,1
110,3107,39,1,18,2
110,3107,39,1,19,3
110,3107,39,1,20,2
110,3107,39,1,21,1
110,3107,39,1,22,1
110,3107,39,1,23,2
110,3107,39,2,13,1
110,3107,39,2,20,1
110,3107,39,2,21,1
110,3107,39,2,23,1
110,3107,39,2,24,1
110,3107,39,2,25,2
110,3107,40,1,09,1
110,3107,40,1,11,2
110,3107,40,1,12,2
110,3107,40,1,13,2
110,3107,40,1,14,2
110,3107,40,1,16,1
110,3107,40,1,18,1
110,3107,40,1,20,1
110,3107,40,1,23,2
110,3107,40,2,09,1
110,3107,40,2,11,2
110,3107,40,2,14,3
110,3107,40,2,18,1
110,3107,40,2,19,1
110,3107,40,2,24,1
110,3107,41,1,09,1
110,3107,42,1,02,1
110,3107,42,1,12,2
110,3107,42,1,13,2
110,3107,42,1,14,2
110,3107,42,1,16,6
110,3107,42,1,17,4
110,3107,42,1,18,6
110,3107,42,1,19,9
110,3107,42,1,20,5
110,3107,42,1,21,5
110,3107,42,1,22,5
110,3107,42,1,23,3
110,3107,42,1,24,6
110,3107,42,1,25,1
110,3107,42,2,02,1
110,3107,42,2,06,1
110,3107,42,2,12,1
110,3107,42,2,16,1
110,3107,42,2,17,1
110,3107,42,2,18,2
110,3107,42,2,19,5
110,3107,42,2,20,6
110,3107,42,2,21,5
110,3107,42,2,22,11
110,3107,42,2,23,11
110,3107,42,2,24,2
110,3107,42,2,25,1
110,3108,01,2,22,1
110,3108,02,1,17,1
110,3108,03,1,19,1
110,3108,03,1,21,2
110,3108,03,1,22,1
110,3108,03,1,25,1
110,3108,03,2,18,2
110,3108,03,2,20,1
110,3108,03,2,21,1
110,3108,03,2,23,1
110,3108,03,2,24,1
110,3108,03,2,26,1
110,3108,04,1,20,1
110,3108,05,2,14,1
110,3108,06,1,09,2
110,3108,06,1,13,2
110,3108,06,1,14,3
110,3108,06,1,15,5
110,3108,06,1,16,6
110,3108,06,1,17,14
110,3108,06,1,18,13
110,3108,06,1,19,24
110,3108,06,1,20,14
110,3108,06,1,21,10
110,3108,06,1,22,10
110,3108,06,1,23,1
110,3108,06,1,24,6
110,3108,06,1,25,2
110,3108,06,2,14,1
110,3108,06,2,15,1
110,3108,06,2,16,3
110,3108,06,2,17,5
110,3108,06,2,18,11
110,3108,06,2,19,6
110,3108,06,2,20,6
110,3108,06,2,21,10
110,3108,06,2,22,10
110,3108,06,2,23,6
110,3108,06,2,24,2
110,3108,06,2,25,1
110,3108,07,1,17,1
110,3108,07,1,18,1
110,3108,07,2,21,1
110,3108,07,2,23,1
110,3108,08,1,21,1
110,3108,08,2,22,1
110,3108,09,1,15,3
110,3108,09,1,17,1
110,3108,09,1,19,3
110,3108,09,1,20,1
110,3108,09,1,21,3
110,3108,09,1,22,1
110,3108,09,1,23,1
110,3108,09,1,24,1
110,3108,09,2,16,1
110,3108,09,2,19,1
110,3108,09,2,21,5
110,3108,09,2,22,4
110,3108,09,2,23,3
110,3108,09,2,24,5
110,3108,09,2,25,1
110,3108,10,1,22,2
110,3108,10,1,23,1
110,3108,10,1,24,1
110,3108,10,1,25,1
110,3108,10,1,26,1
110,3108,10,2,22,2
110,3108,10,2,23,1
110,3108,10,2,24,1
110,3108,12,1,20,1
110,3108,13,1,21,1
110,3108,13,2,21,1
110,3108,14,1,22,1
110,3108,15,1,14,1
110,3108,15,1,15,2
110,3108,15,1,16,2
110,3108,15,1,18,2
110,3108,15,1,19,2
110,3108,15,1,20,3
110,3108,15,1,21,2
110,3108,15,1,23,1
110,3108,15,1,26,1
110,3108,15,2,18,2
110,3108,15,2,19,2
110,3108,15,2,21,3
110,3108,15,2,22,3
110,3108,15,2,23,5
110,3108,15,2,24,3
110,3108,16,1,11,1
110,3108,16,1,13,2
110,3108,16,1,14,1
110,3108,16,1,15,4
110,3108,16,1,16,6
110,3108,16,1,17,6
110,3108,16,1,18,7
110,3108,16,1,19,6
110,3108,16,1,20,5
110,3108,16,1,21,6
110,3108,16,1,22,5
110,3108,16,1,23,3
110,3108,16,1,24,3
110,3108,16,1,25,1
110,3108,16,2,15,2
110,3108,16,2,17,5
110,3108,16,2,18,1
110,3108,16,2,20,4
110,3108,16,2,21,4
110,3108,16,2,22,8
110,3108,16,2,23,6
110,3108,16,2,24,2
110,3108,16,2,25,2
110,3108,17,1,14,2
110,3108,17,1,15,2
110,3108,17,1,16,1
110,3108,17,1,17,2
110,3108,17,1,18,1
110,3108,17,1,19,7
110,3108,17,1,20,3
110,3108,17,1,21,1
110,3108,17,1,22,3
110,3108,17,1,23,3
110,3108,17,1,24,1
110,3108,17,2,20,1
110,3108,17,2,21,4
110,3108,17,2,22,3
110,3108,17,2,23,4
110,3108,19,2,20,1
110,3108,21,1,16,1
110,3108,21,1,19,3
110,3108,21,1,21,2
110,3108,21,1,22,5
110,3108,21,1,23,4
110,3108,21,1,24,2
110,3108,21,1,25,2
110,3108,21,2,20,3
110,3108,21,2,21,3
110,3108,21,2,22,4
110,3108,21,2,23,3
110,3108,21,2,24,1
110,3108,21,2,26,3
110,3108,23,1,12,1
110,3108,23,1,15,1
110,3108,23,1,17,1
110,3108,23,1,20,2
110,3108,23,1,21,1
110,3108,23,1,22,4
110,3108,23,1,23,5
110,3108,23,1,24,2
110,3108,23,2,19,1
110,3108,23,2,23,1
110,3108,23,2,24,3
110,3108,23,2,25,1
110,3108,24,1,20,1
110,3108,25,1,19,1
110,3108,25,1,20,1
110,3108,25,1,24,1
110,3108,25,2,20,1
110,3108,25,2,21,1
110,3108,27,1,02,1
110,3108,27,1,17,1
110,3108,27,1,18,1
110,3108,28,1,13,1
110,3108,28,1,15,1
110,3108,28,1,16,1
110,3108,28,1,17,5
110,3108,28,1,18,1
110,3108,28,1,19,1
110,3108,28,2,18,2
110,3108,28,2,19,1
110,3108,28,2,20,2
110,3108,28,2,21,1
110,3108,28,2,23,2
110,3108,29,1,18,1
110,3108,29,1,22,1
110,3108,30,2,22,1
110,3108,31,1,12,1
110,3108,31,2,15,1
110,3108,31,2,17,1
110,3108,31,2,23,1
110,3108,31,2,24,1
110,3108,32,1,15,1
110,3108,32,1,18,1
110,3108,32,1,19,1
110,3108,32,1,24,1
110,3108,32,2,16,1
110,3108,32,2,18,1
110,3108,32,2,20,1
110,3108,32,2,21,1
110,3108,32,2,23,5
110,3108,32,2,24,1
110,3108,34,1,01,1
110,3108,34,2,01,3
110,3108,38,1,23,1
110,3108,38,2,21,1
110,3108,39,1,09,1
110,3108,39,1,13,1
110,3108,39,1,14,3
110,3108,39,1,16,1
110,3108,39,1,17,1
110,3108,39,1,18,2
110,3108,39,1,19,1
110,3108,39,1,22,2
110,3108,39,2,13,1
110,3108,39,2,17,1
110,3108,39,2,18,1
110,3108,39,2,19,1
110,3108,39,2,20,1
110,3108,39,2,23,1
110,3108,40,1,14,1
110,3108,40,1,15,4
110,3108,40,1,17,1
110,3108,40,1,18,2
110,3108,40,1,19,1
110,3108,40,1,21,1
110,3108,40,1,24,1
110,3108,40,2,19,1
110,3108,40,2,21,1
110,3108,41,2,16,1
110,3108,42,1,02,2
110,3108,42,1,09,1
110,3108,42,1,11,1
110,3108,42,1,13,1
110,3108,42,1,14,1
110,3108,42,1,15,2
110,3108,42,1,16,1
110,3108,42,1,17,1
110,3108,42,1,18,4
110,3108,42,1,19,5
110,3108,42,1,20,3
110,3108,42,1,21,6
110,3108,42,1,22,3
110,3108,42,1,23,3
110,3108,42,1,24,1
110,3108,42,1,25,1
110,3108,42,2,16,2
110,3108,42,2,17,1
110,3108,42,2,18,1
110,3108,42,2,19,2
110,3108,42,2,21,4
110,3108,42,2,22,6
110,3108,42,2,23,3
110,3108,42,2,24,3
110,3108,42,2,25,3
110,3109,02,1,21,1
110,3109,02,1,23,1
110,3109,02,2,21,2
110,3109,02,2,23,1
110,3109,03,1,14,1
110,3109,03,1,17,1
110,3109,03,1,19,1
110,3109,03,1,21,1
110,3109,03,1,22,2
110,3109,03,1,23,2
110,3109,03,2,16,1
110,3109,03,2,19,1
110,3109,03,2,24,1
